Sysname,model,source,application_ftp,application_snmp,application_snmp_notificacion,application_ssh,application_telnet,application_tftp,application_ptp,dscp_cs1
TIJGTA-IUSTB00956-WA,7750,10.190.0.10,cs1,cs1,cs1,cs1,cs1,cs1,ef,1
